character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,visibility,entity_density,entity_aggression,level_difficulty,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
19209,78,female,195,91,3,3,7,2,8,3,3,2,4,8,90,37,67,9,48,44,71,55,1,22,1,0,1,4,1,2,0,0,0,0,32,39,43,47,45,46,31,liminal_office,80,74,83,20,1,76,0.449
19210,16,other,150,133,7,10,4,10,5,9,3,6,2,5,27,62,37,35,56,23,63,45,0,0,0,0,1,3,1,10,0,0,0,4,68,20,46,77,27,79,29,mechanical_noise,65,34,56,15,1,70,0.795
19211,36,female,189,37,0,2,10,10,10,2,4,7,5,3,16,79,48,30,33,58,20,57,1,97,0,0,0,0,1,7,1,9,0,4,65,13,51,45,26,28,28,trap_exit,73,48,84,1,0,0,0.259
19212,22,male,200,63,6,2,7,1,3,6,2,2,5,0,84,77,66,44,41,56,81,63,1,43,1,1,0,0,1,7,0,0,1,4,88,36,34,66,54,62,53,mechanical_noise,38,71,23,10,0,0,0.27
19213,77,male,162,122,5,1,8,6,10,1,1,6,9,0,16,23,57,52,57,84,82,77,1,45,1,1,1,2,0,0,0,0,0,end,50,37,34,57,83,78,79,darkness,44,93,69,14,0,0,0.238
19214,39,female,169,79,4,3,0,4,6,8,9,8,8,4,39,58,27,11,56,50,30,42,1,68,0,1,0,0,1,10,0,0,0,2,36,29,61,69,46,65,81,flooding,54,50,23,5,0,0,0.246
19215,71,female,164,121,0,8,2,7,6,10,6,0,3,0,63,33,25,37,60,39,63,41,1,92,1,1,1,5,0,0,0,0,0,7,22,51,46,43,37,37,45,resource_rich,73,6,78,14,0,0,0.267
19216,21,female,169,107,1,3,7,3,3,5,8,4,4,4,86,25,47,7,86,79,21,61,1,45,1,1,0,0,0,0,0,0,0,3,40,63,65,56,39,74,43,cave_isolation,75,40,77,7,1,55,0.522
19217,61,male,178,36,4,4,8,4,2,8,1,6,3,0,34,86,62,8,46,56,21,41,1,76,1,1,1,0,0,0,1,6,0,6,17,74,53,77,84,70,50,trap_exit,77,92,29,4,0,0,0.159
19218,50,female,150,49,8,3,3,7,3,7,2,0,4,9,38,46,15,11,43,90,50,60,0,0,1,1,1,3,1,4,0,0,1,4,68,24,33,51,65,38,31,flooding,50,50,63,15,1,45,0.503
19219,48,female,175,130,6,9,3,2,5,1,7,4,8,8,63,41,23,45,61,63,34,53,1,98,0,1,1,1,1,9,1,1,0,1,42,34,42,75,39,44,78,haunted_hotel,45,47,48,6,0,0,0.323
19220,74,female,191,52,6,7,7,6,6,0,4,7,1,8,63,46,80,52,85,44,34,79,0,0,1,1,1,5,1,3,1,6,0,6,7,83,74,89,41,65,71,neutral,82,42,38,17,1,55,0.242
19221,72,male,144,63,0,8,0,2,3,7,10,7,1,2,17,61,38,56,25,86,77,49,1,20,1,0,0,0,0,0,0,0,0,8,83,53,43,89,60,46,84,neutral,45,55,85,22,1,109,0.431
19222,49,other,153,74,7,5,2,0,7,7,0,10,2,9,25,55,61,42,75,60,25,41,1,50,1,0,1,3,0,0,1,10,1,8,67,67,45,70,39,56,81,flooding,75,40,78,18,1,94,0.465
19223,44,female,159,37,3,4,7,2,3,9,5,8,10,2,37,29,74,22,56,49,83,37,0,0,0,1,0,0,1,6,0,0,0,3,44,70,65,47,76,46,63,resource_rich,38,30,39,23,0,0,0.235
19224,56,female,159,131,1,9,8,3,9,3,0,9,1,7,29,40,75,39,78,33,86,23,1,81,0,0,1,5,0,0,1,3,0,4,79,12,55,52,46,49,78,mechanical_noise,42,75,27,0,1,10,0.642
19225,55,female,183,92,6,3,6,4,5,7,3,9,10,10,46,12,66,26,41,57,40,24,1,74,1,1,0,0,0,0,0,0,1,2,63,35,28,70,45,73,69,neutral,60,50,73,2,0,0,0.27
19226,12,female,164,105,5,8,0,10,4,8,3,10,8,1,83,68,14,46,73,74,41,84,1,74,1,1,1,0,0,0,1,6,1,0,82,33,46,38,85,39,67,liminal_office,27,17,85,0,0,0,0.246
19227,64,male,180,128,8,3,7,5,0,3,3,2,2,10,40,19,67,73,27,81,54,62,1,71,0,0,0,0,0,0,1,9,1,7,33,62,62,35,77,58,71,neutral,25,80,29,19,0,0,0.159
19228,58,female,208,125,8,1,9,8,6,3,10,2,6,1,44,76,12,81,61,59,32,65,1,34,0,0,1,2,1,2,0,0,0,8,62,34,30,40,41,27,58,resource_rich,77,95,85,16,1,43,0.681
19229,44,female,141,72,3,8,10,3,2,4,8,1,4,3,65,38,41,44,48,79,56,28,1,48,0,1,1,2,1,6,0,0,1,end,64,60,41,49,24,86,64,resource_rich,54,63,69,1,0,0,0.201
19230,78,male,151,63,4,8,2,7,8,9,2,1,5,0,31,29,77,61,70,54,65,70,1,38,0,0,1,3,1,2,0,0,0,8,41,41,66,38,45,52,70,neutral,84,65,71,22,0,0,0.266
19231,26,male,167,65,4,5,3,2,9,8,10,10,6,6,17,62,41,11,23,75,28,40,0,0,1,0,1,4,0,0,1,5,1,3,77,48,41,54,31,81,32,darkness,63,80,34,3,0,0,0.297
19232,25,male,183,99,7,0,8,9,5,7,7,3,5,4,16,54,84,47,69,32,29,78,0,0,0,1,1,1,0,0,1,6,1,3,60,77,74,45,67,75,65,haunted_hotel,22,68,32,23,1,41,0.462
19233,34,female,152,139,0,1,7,10,4,5,0,6,8,2,65,49,43,69,48,43,45,62,1,95,1,0,1,3,1,7,1,10,1,3,34,60,64,49,56,76,87,cave_isolation,76,50,82,5,1,19,0.736
19234,65,female,182,77,5,9,8,2,5,3,2,0,10,2,18,38,81,71,41,58,44,36,0,0,1,1,1,0,1,4,1,5,0,5,69,46,44,78,64,74,41,flooding,77,13,55,19,0,0,0.206
19235,19,male,194,61,4,6,3,0,6,8,1,10,1,5,41,75,42,27,71,57,76,51,1,60,1,1,0,0,0,0,0,0,0,end,57,53,55,68,57,82,80,darkness,42,64,34,23,1,46,0.33
19236,65,female,147,61,1,0,10,4,4,10,1,9,9,0,27,18,35,58,72,44,23,58,0,0,0,1,1,3,0,0,1,10,0,5,72,61,39,55,83,55,31,liminal_office,34,83,70,24,1,35,0.414
19237,47,female,203,127,3,5,7,1,10,10,1,4,6,4,88,46,34,60,26,80,55,45,1,86,0,1,0,0,1,2,1,5,0,7,36,53,44,43,54,51,26,liminal_office,31,85,80,23,0,0,0.276
19238,63,female,151,103,6,8,3,1,4,1,7,1,9,8,46,46,55,43,57,43,80,89,1,37,0,1,1,3,0,0,0,0,0,8,81,71,71,78,35,40,78,cave_isolation,81,88,48,3,0,0,0.201
19239,17,female,180,37,1,5,0,6,3,2,10,5,6,10,34,38,25,55,38,69,20,66,1,82,1,0,1,0,0,0,0,0,0,end,42,59,35,84,35,89,69,flooding,37,12,21,13,0,0,0.127
19240,39,female,183,63,5,10,3,7,3,9,2,1,4,5,37,40,65,74,30,40,37,53,1,39,1,0,0,0,0,0,0,0,0,5,30,37,37,61,68,52,21,cave_isolation,22,43,58,11,1,54,0.419
19241,61,male,150,139,4,6,10,7,2,4,8,4,3,3,10,56,63,27,49,86,51,68,1,40,0,1,0,0,1,8,1,8,0,end,72,45,33,89,79,30,58,cave_isolation,85,10,39,19,0,0,0.093
19242,49,female,158,137,0,3,0,4,7,10,0,1,0,2,73,65,14,74,78,26,27,25,1,90,0,0,1,3,0,0,1,5,0,8,78,33,64,37,40,68,36,neutral,25,42,18,24,1,31,0.596
19243,41,female,199,47,0,10,5,10,5,1,5,5,2,6,42,61,46,38,29,80,86,52,0,0,1,1,0,0,0,0,1,5,1,4,62,15,59,68,61,55,42,resource_rich,76,29,56,13,0,0,0.333
19244,65,male,166,131,7,9,1,9,6,10,1,5,1,5,81,84,7,34,89,22,89,60,1,74,0,1,1,1,1,8,1,9,0,4,70,11,30,88,45,45,61,flooding,60,81,50,13,1,44,0.393
19245,57,other,210,94,8,0,8,8,2,5,6,9,9,0,40,75,15,45,59,73,67,35,0,0,1,0,1,5,1,3,0,0,0,6,27,88,69,64,32,37,49,trap_exit,28,60,15,6,0,0,0.149
19246,39,male,166,118,6,10,7,6,8,0,9,8,3,5,66,38,35,14,62,35,36,29,1,21,1,1,0,0,1,6,0,0,1,3,64,49,43,35,46,65,40,haunted_hotel,20,92,63,0,0,0,0.29
19247,28,female,153,101,8,0,5,5,9,3,7,5,7,5,37,65,21,82,87,59,88,40,1,83,0,0,0,0,0,0,0,0,0,7,54,81,49,80,38,59,72,haunted_hotel,52,50,35,22,0,0,0.293
19248,59,female,163,104,1,7,8,4,6,1,7,1,4,0,64,55,30,9,36,77,26,44,1,55,0,1,0,0,0,0,1,2,1,2,68,41,72,60,84,89,49,haunted_hotel,61,78,36,20,1,75,0.629
19249,55,female,203,115,9,4,3,5,5,5,8,0,0,2,84,12,81,76,62,81,58,55,0,0,0,0,1,1,1,6,0,0,1,1,44,40,43,70,77,75,43,cave_isolation,36,28,46,19,1,126,0.456
19250,71,female,163,81,9,6,7,9,3,10,6,1,4,5,18,11,35,12,25,48,68,24,0,0,0,1,1,4,1,3,1,5,0,3,76,79,72,89,66,47,66,resource_rich,39,86,53,1,1,113,0.383
19251,71,female,141,102,7,8,2,2,0,4,5,1,9,4,83,51,45,74,56,49,79,32,1,25,0,0,0,0,1,5,0,0,0,1,76,43,72,72,23,29,74,haunted_hotel,37,90,28,12,0,0,0.31
19252,16,female,191,131,5,2,8,6,8,4,7,6,0,8,21,25,72,83,52,57,60,55,1,27,0,1,1,3,1,9,1,9,1,4,94,15,44,61,68,32,71,resource_rich,60,26,28,4,1,63,0.833
19253,80,female,151,67,6,5,4,8,3,0,7,2,7,0,27,30,18,81,53,49,77,21,1,28,0,1,0,0,0,0,0,0,1,2,52,52,25,87,33,52,40,resource_rich,72,57,15,19,0,0,0.269
19254,18,female,204,40,6,5,5,1,8,9,9,10,8,4,63,38,57,47,71,61,81,59,1,60,1,1,0,0,0,0,0,0,0,6,33,82,82,88,72,31,88,resource_rich,21,21,25,3,0,0,0.268
19255,64,female,199,98,5,5,5,8,3,5,6,8,9,2,49,11,37,35,41,43,30,25,1,58,1,0,0,0,1,9,1,9,0,7,25,66,49,30,78,25,39,haunted_hotel,38,88,33,11,0,0,0.279
19256,28,female,197,139,3,0,0,7,7,7,9,5,6,8,65,79,80,46,28,90,74,86,0,0,1,1,0,0,1,5,0,0,0,0,72,60,41,46,69,69,63,mechanical_noise,72,17,66,21,0,0,0.168
19257,70,male,181,112,2,10,4,3,9,4,7,2,6,4,51,45,73,8,55,49,56,45,1,34,0,0,0,0,0,0,1,2,1,end,79,56,43,86,58,35,66,resource_rich,24,11,54,17,0,0,0.141
19258,20,female,140,105,8,9,10,0,1,3,10,6,8,6,35,41,68,36,27,24,39,90,0,0,0,0,0,0,0,0,1,10,0,end,73,69,47,90,50,28,85,liminal_office,64,62,40,4,0,0,0.187
19259,33,male,161,104,4,8,8,3,7,5,5,5,8,8,42,31,78,33,31,31,43,33,1,32,1,0,0,0,0,0,0,0,0,4,93,23,38,40,72,42,87,cave_isolation,21,64,60,23,0,0,0.364
19260,56,female,152,85,0,8,7,1,3,6,2,4,5,1,51,68,14,31,46,89,55,82,0,0,1,0,0,0,1,7,0,0,1,3,57,53,49,76,38,62,81,haunted_hotel,78,70,52,2,0,0,0.206
19261,70,male,204,101,0,7,8,0,7,4,10,7,3,9,75,17,58,67,65,67,87,84,1,87,1,0,0,0,0,0,0,0,1,3,59,76,50,63,84,27,83,mechanical_noise,20,85,44,24,0,0,0.323
19262,24,female,177,135,7,8,0,9,3,4,3,3,4,3,65,90,60,71,27,52,22,85,1,57,1,0,0,0,0,0,0,0,1,5,70,59,39,48,77,27,88,liminal_office,45,76,65,4,0,0,0.256
19263,23,male,203,56,4,2,2,4,4,3,8,1,1,0,88,35,80,27,29,31,30,31,1,92,0,0,0,0,1,2,1,3,1,0,61,73,42,40,53,29,75,trap_exit,58,29,54,13,0,0,0.182
19264,47,male,191,136,4,4,1,5,3,8,4,6,3,3,25,47,72,80,75,72,61,78,1,20,1,0,0,0,1,4,1,3,1,1,31,41,38,90,69,53,83,mechanical_noise,79,61,85,17,0,0,0.397
19265,21,female,171,106,10,8,6,0,2,10,7,6,4,8,25,12,7,69,47,71,24,48,1,77,1,1,0,0,1,1,1,5,0,end,40,48,38,30,83,60,47,liminal_office,26,23,61,18,1,25,0.347
19266,27,male,166,58,1,9,5,3,2,7,5,5,4,6,79,70,75,18,86,62,62,85,1,77,0,1,1,3,0,0,1,1,0,1,69,64,65,62,83,39,61,resource_rich,84,15,72,3,0,0,0.234
19267,30,male,200,111,7,3,1,1,8,7,7,5,4,7,67,29,70,76,47,89,35,61,1,66,0,0,1,5,0,0,0,0,0,3,53,60,24,35,52,50,38,trap_exit,75,72,78,20,1,78,0.527
19268,17,male,201,111,5,7,3,1,10,2,4,2,3,0,32,35,39,41,36,68,80,33,1,24,1,1,0,0,1,6,0,0,1,end,58,32,39,32,69,30,54,liminal_office,75,32,46,2,0,0,0.171
19269,15,female,142,99,0,6,7,10,7,3,2,3,4,10,59,36,74,80,44,21,86,67,1,66,1,1,0,0,0,0,1,2,0,end,64,41,35,30,46,79,54,neutral,37,77,67,24,0,0,0.183
19270,41,male,170,87,8,2,5,1,4,9,9,9,6,2,82,40,25,30,34,38,80,64,1,42,0,1,0,0,0,0,0,0,1,6,15,85,48,58,66,55,76,neutral,78,64,22,15,0,0,0.105
19271,57,female,203,75,5,0,3,8,1,10,9,7,5,3,71,73,36,79,30,52,27,41,1,99,1,0,1,4,1,6,0,0,0,0,84,32,51,64,29,85,40,liminal_office,45,73,23,12,0,0,0.186
19272,38,female,181,134,2,0,5,7,3,1,1,8,1,1,29,47,81,76,67,74,43,51,0,0,0,1,0,0,1,10,0,0,0,4,66,34,59,39,43,39,31,resource_rich,84,79,63,4,0,0,0.345
19273,56,male,197,66,5,9,4,5,5,3,3,6,1,5,29,12,23,36,87,79,85,73,1,96,1,0,0,0,0,0,0,0,0,7,25,69,40,66,36,64,32,haunted_hotel,42,73,35,14,1,117,0.531
19274,48,male,182,103,3,3,0,2,5,2,2,10,6,10,85,11,32,85,74,54,50,47,0,0,0,0,0,0,0,0,0,0,1,1,51,77,64,68,46,30,47,haunted_hotel,71,61,29,7,0,0,0.265
19275,20,other,171,105,8,6,4,7,5,5,9,10,2,10,17,74,62,28,43,28,54,46,1,67,0,0,1,0,1,2,1,10,0,7,52,71,56,39,29,62,81,flooding,48,41,37,14,0,0,0.227
19276,72,female,169,79,7,1,7,1,2,5,7,1,9,7,89,42,44,26,75,51,52,72,1,34,0,0,0,0,0,0,0,0,0,1,45,44,45,85,29,48,40,resource_rich,29,93,31,18,1,62,0.744
19277,46,male,200,66,1,5,2,1,3,10,3,4,3,10,27,37,48,22,52,42,50,86,1,25,0,1,1,0,0,0,1,1,1,6,27,76,64,71,22,68,28,resource_rich,69,61,81,8,0,0,0.145
19278,58,male,167,62,2,5,6,0,5,2,3,7,5,1,61,17,31,59,67,87,79,66,0,0,1,0,0,0,1,7,1,1,1,0,55,47,50,45,71,58,81,trap_exit,41,65,55,5,0,0,0.339
19279,32,male,184,131,7,5,7,1,0,3,1,3,4,6,80,74,37,26,52,52,44,45,1,50,1,1,0,0,0,0,1,8,1,1,43,61,58,43,66,46,48,trap_exit,76,33,57,0,0,0,0.211
19280,28,female,149,48,1,2,5,0,8,8,10,5,10,4,30,21,13,63,31,54,61,85,0,0,0,0,0,0,1,2,1,2,1,8,66,50,67,79,27,25,79,mechanical_noise,30,91,15,0,0,0,0.368
19281,66,female,155,47,9,6,3,7,2,3,4,3,3,8,32,21,19,52,34,79,68,47,1,77,1,0,1,3,0,0,1,7,0,3,36,72,64,58,81,85,46,flooding,72,71,63,22,0,0,0.335
19282,17,male,170,127,7,1,9,10,6,3,5,4,3,10,18,70,50,52,25,26,71,82,1,79,1,0,1,3,0,0,1,8,0,8,71,71,64,75,34,29,64,liminal_office,39,42,52,18,1,108,0.592
19283,46,male,149,84,7,1,10,5,10,1,4,1,5,0,19,57,51,61,80,39,22,83,1,25,1,1,0,0,1,5,1,3,0,end,70,69,65,71,32,88,71,mechanical_noise,60,90,30,9,0,0,0.145
19284,61,male,151,74,4,0,9,7,9,0,6,9,4,2,59,88,65,55,72,83,72,75,0,0,1,1,1,4,1,5,0,0,0,end,57,55,43,85,23,70,60,mechanical_noise,23,86,65,16,0,0,0.169
19285,48,other,167,35,4,10,0,1,8,6,2,6,7,7,87,62,80,18,42,63,81,24,1,64,0,1,0,0,0,0,0,0,1,1,39,66,23,71,71,76,27,cave_isolation,30,69,65,10,1,60,0.525
19286,24,female,157,81,7,5,9,10,10,5,1,9,8,5,12,81,40,19,36,68,53,81,1,85,0,1,0,0,1,8,0,0,0,8,59,45,45,85,84,80,64,trap_exit,37,91,76,22,0,0,0.28
19287,36,female,191,125,6,10,0,4,1,1,5,1,2,0,10,26,31,40,60,36,40,67,1,71,1,1,1,1,0,0,0,0,0,3,48,70,25,59,44,84,25,darkness,50,43,37,2,0,0,0.31
19288,12,male,167,64,7,7,8,9,9,7,0,10,8,1,41,31,79,32,78,63,43,88,1,21,1,1,1,3,0,0,0,0,0,3,71,40,60,90,35,88,22,resource_rich,48,59,29,10,1,88,0.407
19289,60,female,167,68,0,10,6,5,5,1,3,0,3,1,50,23,48,39,33,40,79,84,1,42,0,0,1,5,1,7,0,0,0,3,58,50,65,34,70,35,26,mechanical_noise,53,92,32,23,1,114,0.542
19290,46,male,203,80,10,3,0,6,7,2,1,3,4,6,81,42,20,25,73,88,29,82,1,29,0,0,1,2,1,10,1,4,1,4,82,13,37,40,83,50,25,trap_exit,33,34,54,5,0,0,0.329
19291,64,female,153,35,6,3,7,2,3,2,10,5,6,10,30,33,7,19,66,41,74,48,0,0,0,1,0,0,0,0,0,0,0,8,81,58,30,78,46,47,32,flooding,63,31,81,2,1,65,0.486
19292,63,male,147,68,6,6,1,8,0,0,7,3,2,3,67,24,53,19,55,35,26,59,1,53,0,1,0,0,1,4,1,4,1,2,33,59,47,76,48,40,67,mechanical_noise,23,52,81,24,1,38,0.699
19293,65,female,142,93,1,7,10,2,9,7,3,0,3,6,60,32,7,57,33,90,60,29,0,0,0,1,1,5,0,0,0,0,0,2,43,43,37,61,55,30,45,darkness,60,75,73,0,1,102,0.571
19294,58,male,148,41,8,1,4,9,0,10,5,6,7,3,80,30,54,64,25,85,58,74,1,24,0,0,0,0,0,0,0,0,1,4,63,32,20,74,55,79,58,flooding,51,94,43,6,1,46,0.522
19295,54,female,186,99,5,4,5,8,1,8,10,1,0,4,36,46,18,78,45,59,59,42,1,49,0,0,1,0,0,0,0,0,0,7,37,56,27,74,35,46,22,trap_exit,78,87,44,13,1,38,0.575
19296,31,male,202,76,7,2,9,6,9,8,5,8,0,8,53,60,23,51,23,72,77,26,1,26,1,0,0,0,0,0,1,3,1,3,79,43,66,38,61,52,68,neutral,85,85,27,15,1,74,0.667
19297,44,male,179,116,5,7,6,8,0,0,2,3,10,5,64,42,56,52,68,69,28,20,1,80,0,0,0,0,1,1,1,3,0,8,53,55,51,53,84,29,46,neutral,63,67,72,10,0,0,0.259
19298,27,male,163,133,6,0,6,5,10,10,2,5,8,7,85,24,36,23,86,36,31,38,0,0,1,1,0,0,1,10,0,0,0,end,65,33,60,55,43,41,35,haunted_hotel,60,64,17,5,1,63,0.303
19299,18,female,210,53,2,6,0,0,0,10,9,6,10,1,38,13,65,20,29,64,26,68,1,33,0,1,1,2,1,3,1,7,1,3,49,35,39,34,25,68,26,resource_rich,57,64,38,20,0,0,0.198
19300,32,male,152,47,1,10,4,4,4,1,2,6,2,1,64,43,33,57,77,69,51,22,1,70,1,1,1,2,1,1,0,0,0,7,46,70,43,46,68,28,35,darkness,71,20,20,16,1,60,0.477
19301,47,male,145,57,3,5,7,7,0,10,5,9,8,4,34,38,11,29,79,42,62,50,1,50,1,1,0,0,0,0,0,0,0,0,73,42,57,85,61,31,26,mechanical_noise,79,50,85,22,0,0,0.319
19302,65,male,190,100,3,1,4,6,0,6,9,5,3,10,63,50,76,17,90,65,67,34,1,35,1,0,0,0,1,4,1,7,1,2,40,37,43,35,71,33,56,resource_rich,61,78,50,7,0,0,0.329
19303,30,male,199,37,4,5,3,7,9,8,8,2,2,8,70,64,70,19,65,45,74,89,0,0,0,0,0,0,0,0,0,0,0,1,42,54,72,34,22,26,26,haunted_hotel,74,43,35,24,1,101,0.482
19304,36,male,168,120,6,7,7,0,8,5,10,5,0,9,37,82,74,83,59,89,90,66,0,0,1,0,0,0,0,0,1,10,0,7,41,82,29,80,53,63,46,cave_isolation,51,10,35,1,0,0,0.244
19305,78,male,155,70,2,0,10,2,7,2,8,7,4,6,18,78,55,23,70,46,58,26,1,48,1,0,0,0,1,2,0,0,1,5,81,34,22,30,67,50,28,flooding,65,33,49,13,0,0,0.2
19306,64,male,203,83,5,7,3,4,10,10,10,2,8,9,74,20,39,42,60,46,60,82,1,54,1,0,0,0,1,2,0,0,1,6,9,61,62,70,59,40,83,cave_isolation,69,19,58,9,1,69,0.449
19307,59,male,194,106,7,9,3,7,0,7,5,5,10,1,58,20,56,63,71,33,45,48,1,22,0,0,0,0,1,8,1,5,0,7,44,47,52,66,54,64,50,resource_rich,56,83,58,24,0,0,0.231
19308,53,female,168,121,7,0,8,8,6,4,4,9,0,7,41,20,27,29,84,82,80,85,0,0,1,0,1,0,0,0,1,10,0,5,57,35,27,78,22,57,48,trap_exit,29,87,67,6,0,0,0.313
19309,58,male,194,106,8,8,2,7,4,9,3,8,6,9,68,71,18,36,28,85,49,82,1,20,1,0,0,0,0,0,0,0,0,end,51,57,36,65,73,62,59,liminal_office,54,60,83,4,0,0,0.091
19310,53,female,199,91,1,0,8,2,6,0,7,9,5,5,59,60,73,43,76,52,58,56,1,89,0,1,0,0,1,4,1,6,0,0,64,66,27,30,25,56,22,trap_exit,56,28,54,19,0,0,0.21
19311,13,male,180,123,3,7,6,8,2,4,10,7,0,4,70,50,49,60,87,45,33,38,1,80,0,0,0,0,0,0,0,0,0,5,58,62,39,34,83,56,29,liminal_office,28,42,19,8,1,23,0.634
19312,17,other,148,133,0,7,9,10,5,6,6,8,2,6,61,56,43,26,74,50,59,35,0,0,1,1,1,4,1,7,0,0,0,3,34,25,47,67,84,29,84,haunted_hotel,28,23,55,5,0,0,0.244
19313,57,male,145,98,6,9,4,3,7,5,10,7,1,9,64,47,11,15,23,74,25,21,1,28,0,1,0,0,1,9,0,0,1,5,38,49,68,74,20,73,71,trap_exit,26,27,21,1,0,0,0.196
19314,77,female,168,45,5,8,0,3,8,1,2,1,9,1,20,64,85,48,81,75,83,67,0,0,0,0,0,0,1,8,0,0,1,0,79,35,34,62,48,60,49,mechanical_noise,71,12,52,6,1,78,0.576
19315,51,female,157,75,2,9,10,5,1,9,8,4,5,1,23,36,82,52,43,76,53,78,1,72,1,1,0,0,1,9,1,4,1,3,49,53,35,55,51,88,65,haunted_hotel,25,39,45,17,1,58,0.464
19316,69,male,163,40,4,9,3,9,5,2,2,4,9,1,10,43,26,67,27,56,45,80,1,41,0,1,0,0,1,8,0,0,0,3,66,32,30,42,83,34,30,trap_exit,51,60,29,4,1,57,0.634
19317,44,male,190,140,2,3,5,9,2,1,10,7,0,4,19,33,79,18,26,43,20,27,1,44,1,0,1,2,0,0,0,0,1,5,49,41,36,82,41,85,38,darkness,21,8,29,3,0,0,0.242
19318,73,male,156,140,9,2,10,10,3,4,8,9,0,8,54,59,33,58,78,54,50,22,1,59,0,1,1,0,0,0,1,9,0,end,58,32,42,35,60,64,25,cave_isolation,61,8,58,17,0,0,0.132
19319,23,male,160,79,6,3,0,4,7,7,0,6,1,10,28,17,13,40,24,39,87,44,1,37,1,1,0,0,0,0,1,7,0,3,84,44,45,77,53,78,66,resource_rich,26,60,20,8,0,0,0.215
19320,60,male,201,115,7,7,4,6,2,9,2,7,7,7,35,42,45,64,36,58,65,26,1,92,0,1,1,2,0,0,0,0,0,7,53,61,48,71,22,27,28,darkness,81,29,18,5,0,0,0.214
19321,16,female,193,134,10,3,8,9,3,6,8,0,0,3,67,16,75,10,51,31,63,26,1,70,0,1,0,0,1,3,0,0,0,1,66,51,35,88,55,57,37,mechanical_noise,57,72,78,17,1,106,0.678
19322,62,male,150,91,10,8,5,2,2,6,8,10,1,0,57,16,28,24,56,68,25,74,1,87,0,0,0,0,1,10,1,10,0,4,86,44,25,67,77,38,66,liminal_office,34,95,19,19,0,0,0.35
19323,80,male,182,116,7,2,3,5,2,5,7,5,0,4,75,56,61,43,77,43,89,84,0,0,0,0,0,0,1,8,0,0,0,end,46,56,44,54,45,39,89,liminal_office,67,49,29,7,0,0,0.162
19324,43,female,147,67,8,4,9,10,1,0,1,3,0,4,39,75,59,22,80,72,87,40,1,30,1,1,1,4,1,4,0,0,0,0,37,65,23,43,41,27,85,resource_rich,84,71,21,12,0,0,0.327
19325,60,female,162,95,8,7,6,8,9,0,8,5,2,9,82,70,80,37,83,66,52,88,1,62,0,0,0,0,0,0,1,3,0,6,27,84,53,33,60,46,26,darkness,73,59,22,17,0,0,0.108
19326,71,male,192,52,3,7,3,4,8,3,8,7,3,5,78,65,24,58,73,36,58,60,1,21,1,0,1,5,0,0,1,6,0,7,35,66,36,66,79,86,79,haunted_hotel,53,65,35,9,0,0,0.27
19327,57,female,179,41,10,0,2,2,2,7,9,10,9,9,61,89,29,76,55,20,34,61,0,0,0,0,1,4,0,0,0,0,0,end,77,54,50,63,48,52,82,neutral,59,86,35,21,0,0,0.215
19328,79,female,148,63,9,6,2,2,0,0,1,2,2,1,70,36,5,43,79,83,61,39,0,0,1,1,1,1,0,0,1,4,1,end,67,67,60,76,47,73,40,flooding,46,89,26,20,1,60,0.548
19329,52,male,163,103,10,4,8,6,6,4,10,7,9,1,86,76,12,52,87,65,89,55,1,93,0,0,0,0,1,8,1,6,1,end,47,63,34,75,47,86,31,neutral,63,40,72,18,0,0,0.083
19330,78,male,141,50,10,3,7,8,8,5,8,1,6,2,84,18,81,20,76,34,72,66,0,0,1,0,0,0,1,10,0,0,1,3,30,78,45,86,35,28,21,haunted_hotel,51,70,42,22,0,0,0.227
19331,24,male,209,129,4,0,4,3,4,0,10,9,9,5,27,33,84,45,61,29,42,56,1,35,1,0,1,0,1,4,1,7,0,2,41,78,71,65,54,39,61,cave_isolation,38,95,78,24,0,0,0.269
19332,29,male,143,103,8,3,2,3,4,10,4,3,2,9,61,44,44,74,27,40,28,32,1,37,0,1,0,0,0,0,1,3,1,end,71,61,54,33,20,37,35,cave_isolation,21,49,50,6,0,0,0.159
19333,62,male,200,108,4,2,9,9,2,6,6,0,4,2,44,39,79,31,29,43,34,69,1,32,1,1,1,1,1,7,0,0,0,end,75,60,44,45,49,42,62,darkness,59,60,25,17,1,13,0.417
19334,47,male,203,63,2,0,7,4,0,3,3,2,10,3,11,64,55,63,82,23,29,34,1,63,0,0,1,2,0,0,0,0,1,8,54,42,69,75,44,81,68,resource_rich,51,78,69,21,0,0,0.294
19335,45,female,175,63,8,8,3,6,3,7,9,8,0,8,65,11,52,46,84,83,36,36,1,53,1,0,1,5,1,6,0,0,0,end,40,69,39,48,39,56,45,liminal_office,39,21,42,13,0,0,0.227
19336,23,female,180,50,7,6,2,8,10,9,3,5,6,7,19,82,24,39,76,71,90,52,0,0,0,1,0,0,1,7,1,8,1,4,75,17,20,66,72,32,78,liminal_office,47,36,48,24,0,0,0.318
